timestamp,close,side,equity_before,equity_after
2024-08-14 13:30:00+00:00,94.62412281105287,BUY,5000.0,5020.717054385178
2024-08-14 19:30:00+00:00,96.8002585291271,SELL,5020.717054385178,5152.2964361523545
2024-08-15 07:00:00+00:00,90.70257297545542,BUY,5152.2964361523545,5079.046598336662
2024-08-15 13:30:00+00:00,94.00079191744041,SELL,5079.046598336662,5257.433976782749
2024-08-18 03:00:00+00:00,90.00538763849505,BUY,5257.433976782749,5194.996000259738
2024-08-18 18:30:00+00:00,87.7712506157512,SELL,5194.996000259738,5068.388127379889
2024-08-21 00:30:00+00:00,82.77924903266106,BUY,5068.388127379889,5131.716680307625
2024-08-21 05:00:00+00:00,84.21984709823411,SELL,5131.716680307625,5168.050144262595
2024-08-24 20:00:00+00:00,79.66018458966548,BUY,5168.050144262595,5204.487202560386
2024-08-25 06:00:00+00:00,80.59153051807799,SELL,5204.487202560386,5280.631583725275
2024-08-29 19:30:00+00:00,88.47954272916608,BUY,5280.631583725275,5262.953280497425
2024-08-30 15:00:00+00:00,85.51299398046312,SELL,5262.953280497425,5047.353402657899
2024-09-02 03:30:00+00:00,88.09197309051171,BUY,5047.353402657899,5113.988484916381
2024-09-02 20:30:00+00:00,86.18442209879011,SELL,5113.988484916381,5079.552279069989
2024-09-03 09:00:00+00:00,80.64272861376824,BUY,5079.552279069989,5040.594234087279
2024-09-03 20:30:00+00:00,82.42969108363042,SELL,5040.594234087279,5157.131330852729
2024-09-04 01:30:00+00:00,77.57831309091412,BUY,5157.131330852729,5141.23472488049
2024-09-04 15:00:00+00:00,75.57213858806634,SELL,5141.23472488049,5019.87453837493
2024-09-05 16:30:00+00:00,72.87044672165719,BUY,5019.87453837493,5057.517809367397
2024-09-06 00:00:00+00:00,75.33501912150733,SELL,5057.517809367397,5212.955829576323
2024-09-11 22:30:00+00:00,96.15955957255053,BUY,5212.955829576323,5199.306952622576
2024-09-12 12:30:00+00:00,96.47767905886252,SELL,5199.306952622576,5199.9035261129275
2024-09-14 08:00:00+00:00,93.6710257627574,BUY,5199.9035261129275,5251.177820820894
2024-09-14 11:30:00+00:00,98.68459847256105,SELL,5251.177820820894,5483.208349075884
2024-09-19 05:30:00+00:00,109.66187322051219,BUY,5483.208349075884,5469.769626286547
2024-09-19 11:00:00+00:00,111.59475632841036,SELL,5469.769626286547,5619.610957338865
2024-09-23 20:00:00+00:00,114.43405855653481,BUY,5619.610957338865,5526.73473739819
2024-09-24 13:00:00+00:00,113.66540067283117,SELL,5526.73473739819,5504.837165837695
2024-09-30 18:00:00+00:00,130.64553594626156,BUY,5504.837165837695,5464.378873223394
2024-10-01 01:30:00+00:00,136.21805524481908,SELL,5464.378873223394,5667.755775113424
2024-10-03 17:00:00+00:00,123.18883864720227,BUY,5667.755775113424,5715.444280170757
2024-10-03 19:30:00+00:00,127.25425074857586,SELL,5715.444280170757,5932.803341220705
2024-10-06 08:00:00+00:00,116.11517416524542,BUY,5932.803341220705,5923.903026999451
2024-10-06 13:30:00+00:00,120.24942024828059,SELL,5923.903026999451,6143.425574550396
2024-10-07 19:00:00+00:00,119.34121943081684,BUY,6143.425574550396,6091.40468056659
2024-10-08 12:30:00+00:00,113.56391936616599,SELL,6091.40468056659,5782.181124504386
2024-10-10 07:00:00+00:00,113.81198111021058,BUY,5782.181124504386,5694.604461524724
2024-10-11 01:30:00+00:00,108.32361482244264,SELL,5694.604461524724,5387.556467835762
2024-10-11 15:00:00+00:00,98.4918624454269,BUY,5387.556467835762,5311.896671522733
2024-10-12 07:00:00+00:00,98.08401282810718,SELL,5311.896671522733,5242.333725867249
2024-10-13 19:30:00+00:00,96.25651242468935,BUY,5242.333725867249,5250.695195808481
2024-10-14 22:00:00+00:00,91.55619561483432,SELL,5250.695195808481,4945.173781681177
2024-10-16 13:00:00+00:00,87.05527554834063,BUY,4945.173781681177,5016.177109312843
2024-10-16 18:30:00+00:00,88.615454081479,SELL,5016.177109312843,5041.61351348501
2024-10-17 23:00:00+00:00,81.25250352791072,BUY,5041.61351348501,4999.755173337998
2024-10-18 10:00:00+00:00,83.33405627406795,SELL,4999.755173337998,5126.533947061192
2024-10-21 01:30:00+00:00,89.2431250543909,BUY,5126.533947061192,5130.242045683767
2024-10-21 07:00:00+00:00,92.32006100056236,SELL,5130.242045683767,5294.769664748663
2024-10-22 12:00:00+00:00,84.88417537691856,BUY,5294.769664748663,5290.850848868084
2024-10-22 20:00:00+00:00,85.55043842769703,SELL,5290.850848868084,5380.101375479439
2024-10-23 22:30:00+00:00,74.9956700039525,BUY,5380.101375479439,5357.0946594582765
