timestamp,close,side,equity_before,equity_after
2024-08-14 17:00:00+00:00,82.65618961501885,BUY,5000.0,5037.531502000663
2024-08-14 17:30:00+00:00,85.46745989440957,SELL,5037.531502000663,5032.493970498663
2024-08-14 20:30:00+00:00,80.5235745061611,BUY,5032.493970498663,5049.430874111039
2024-08-14 21:00:00+00:00,78.86169573405272,SELL,5049.430874111039,5044.381443236928
2024-08-14 21:30:00+00:00,79.27347519243851,BUY,5044.381443236928,5065.676498693354
2024-08-14 22:00:00+00:00,78.24922004638805,SELL,5065.676498693354,5060.6108221946615
2024-08-16 01:30:00+00:00,85.79323604050609,BUY,5060.6108221946615,5053.669935141942
2024-08-16 02:30:00+00:00,88.44766019486201,SELL,5053.669935141942,5105.321095480153
2024-08-16 23:30:00+00:00,86.20044251295977,BUY,5105.321095480153,5057.642675555746
2024-08-17 00:30:00+00:00,87.36129917220225,SELL,5057.642675555746,5157.692365809476
2024-08-17 01:30:00+00:00,86.8480348824767,BUY,5157.692365809476,5212.811134331699
2024-08-17 02:00:00+00:00,87.55549728191609,SELL,5212.811134331699,5207.598323197367
2024-08-17 14:00:00+00:00,85.91213430712872,BUY,5207.598323197367,5189.094105851353
2024-08-17 15:00:00+00:00,85.5153675146073,SELL,5189.094105851353,5232.294982868997
2024-08-17 16:00:00+00:00,85.40543413293449,BUY,5232.294982868997,5271.585444422091
2024-08-17 16:30:00+00:00,85.29482520299231,SELL,5271.585444422091,5266.313858977669
2024-08-18 01:00:00+00:00,84.22579609355935,BUY,5266.313858977669,5253.203293736427
2024-08-18 01:30:00+00:00,84.45370755180099,SELL,5253.203293736427,5247.95009044269
2024-08-18 16:30:00+00:00,82.42365212316824,BUY,5247.95009044269,5334.680529694663
2024-08-18 17:00:00+00:00,82.51713004266665,SELL,5334.680529694663,5329.345849164968
2024-08-18 18:00:00+00:00,81.0118957732328,BUY,5329.345849164968,5339.178806615342
2024-08-18 18:30:00+00:00,80.83300521530472,SELL,5339.178806615342,5333.8396278087275
2024-08-19 12:00:00+00:00,78.82311573942671,BUY,5333.8396278087275,5325.623007894893
2024-08-19 12:30:00+00:00,78.68559105180933,SELL,5325.623007894893,5320.297384886999
2024-08-19 14:00:00+00:00,77.0335988750795,BUY,5320.297384886999,5317.04658583024
2024-08-19 14:30:00+00:00,78.07963228412265,SELL,5317.04658583024,5311.729539244409
2024-08-20 22:30:00+00:00,88.16474213198346,BUY,5311.729539244409,5298.818510787279
2024-08-20 23:00:00+00:00,88.7022453363955,SELL,5298.818510787279,5293.519692276492
2024-08-21 01:00:00+00:00,87.11619381019122,BUY,5293.519692276492,5313.224133479074
2024-08-21 01:30:00+00:00,87.67162611019475,SELL,5313.224133479074,5307.910909345595
2024-08-21 02:30:00+00:00,85.85216543449698,BUY,5307.910909345595,5326.5795568099475
2024-08-21 03:00:00+00:00,86.78573000299686,SELL,5326.5795568099475,5321.252977253137
2024-08-23 05:30:00+00:00,98.17291608145968,BUY,5321.252977253137,5231.703393299062
2024-08-23 07:30:00+00:00,98.94819339554002,SELL,5231.703393299062,5243.8480790709755
2024-08-25 23:00:00+00:00,124.34226464205986,BUY,5243.8480790709755,5258.350273401596
2024-08-25 23:30:00+00:00,122.70512409761747,SELL,5258.350273401596,5253.091923128193
2024-08-26 04:30:00+00:00,121.9964138258329,BUY,5253.091923128193,5248.457572395301
2024-08-26 05:00:00+00:00,122.42861937989782,SELL,5248.457572395301,5243.209114822906
2024-08-26 10:00:00+00:00,117.06963158993172,BUY,5243.209114822906,5193.271148580289
2024-08-26 11:00:00+00:00,118.21636936917676,SELL,5193.271148580289,5196.048982222054
2024-08-27 01:00:00+00:00,109.85755353511664,BUY,5196.048982222054,5079.584801731858
2024-08-27 02:30:00+00:00,114.45353954919268,SELL,5079.584801731858,5144.863954940285
2024-08-27 15:30:00+00:00,110.79811065881518,BUY,5144.863954940285,5197.6922258404165
2024-08-27 16:00:00+00:00,110.50487145845062,SELL,5197.6922258404165,5192.4945336145765
2024-08-28 04:30:00+00:00,108.03600960767832,BUY,5192.4945336145765,5181.5323582449155
2024-08-28 05:30:00+00:00,107.39465892724193,SELL,5181.5323582449155,5204.817736317978
2024-08-28 06:00:00+00:00,107.58022953786121,BUY,5204.817736317978,5208.606486931692
2024-08-28 06:30:00+00:00,109.35373879086043,SELL,5208.606486931692,5203.3978804447615
2024-08-28 12:30:00+00:00,102.40788098342688,BUY,5203.3978804447615,5283.059784979927
2024-08-28 13:00:00+00:00,103.57587021292731,SELL,5283.059784979927,5277.776725194947
2024-08-30 15:00:00+00:00,112.15299161519026,BUY,5277.776725194947,5383.882107810176
2024-08-30 15:30:00+00:00,112.68068537997773,SELL,5383.882107810176,5378.498225702366
2024-08-30 19:30:00+00:00,108.66657564203994,BUY,5378.498225702366,5408.943346477859
2024-08-30 20:00:00+00:00,108.46426893334493,SELL,5408.943346477859,5403.534403131382
2024-09-03 01:00:00+00:00,145.19276843792997,BUY,5403.534403131382,5374.153610561987
2024-09-03 02:30:00+00:00,147.36394776695408,SELL,5374.153610561987,5452.197851097824
2024-09-03 04:30:00+00:00,143.87894531281816,BUY,5452.197851097824,5478.449158680206
2024-09-03 05:00:00+00:00,143.89494054176106,SELL,5478.449158680206,5472.970709521526
2024-09-04 13:30:00+00:00,155.76867434616324,BUY,5472.970709521526,5422.770249182341
2024-09-04 15:00:00+00:00,156.61811592461413,SELL,5422.770249182341,5405.853743405646
2024-09-05 04:00:00+00:00,154.15101639083585,BUY,5405.853743405646,5461.35274729464
2024-09-05 04:30:00+00:00,152.58514110333581,SELL,5461.35274729464,5455.891394547345
2024-09-05 17:30:00+00:00,147.18674940668086,BUY,5455.891394547345,5409.200410146508
2024-09-05 18:30:00+00:00,150.9034691522962,SELL,5409.200410146508,5473.983625989523
2024-09-06 20:00:00+00:00,143.64803586283804,BUY,5473.983625989523,5500.471531879304
2024-09-06 20:30:00+00:00,143.59654071274574,SELL,5500.471531879304,5494.971060347424
2024-09-06 21:30:00+00:00,142.25838374873038,BUY,5494.971060347424,5500.972187806688
2024-09-06 22:00:00+00:00,141.8000022328852,SELL,5500.972187806688,5495.4712156188825
2024-09-09 07:00:00+00:00,158.77935198409173,BUY,5495.4712156188825,5540.390444438219
2024-09-09 07:30:00+00:00,159.1685052312378,SELL,5540.390444438219,5534.85005399378
2024-09-09 09:00:00+00:00,155.6525276912012,BUY,5534.85005399378,5502.053362275361
2024-09-09 11:00:00+00:00,152.28478215359203,SELL,5502.053362275361,5395.370607832194
2024-09-09 18:00:00+00:00,147.000341841575,BUY,5395.370607832194,5384.802188367946
2024-09-09 19:00:00+00:00,145.96044120607303,SELL,5384.802188367946,5381.282587255788
2024-09-09 19:30:00+00:00,146.5481584758071,BUY,5381.282587255788,5397.5693174788275
2024-09-09 20:00:00+00:00,147.0810024550718,SELL,5397.5693174788275,5392.171748161349
2024-09-09 22:00:00+00:00,142.36790624112518,BUY,5392.171748161349,5451.867019091414
2024-09-09 22:30:00+00:00,141.71557265651631,SELL,5451.867019091414,5446.415152072322
2024-09-10 11:00:00+00:00,139.24808575599587,BUY,5446.415152072322,5493.637502467918
2024-09-10 11:30:00+00:00,138.7346267793592,SELL,5493.637502467918,5488.14386496545
2024-09-11 00:30:00+00:00,138.61505810819185,BUY,5488.14386496545,5535.363151293356
2024-09-11 01:00:00+00:00,139.82524631838197,SELL,5535.363151293356,5529.827788142064
2024-09-11 06:00:00+00:00,136.4449269867798,BUY,5529.827788142064,5560.925808412955
2024-09-11 06:30:00+00:00,136.53223813739405,SELL,5560.925808412955,5555.364882604542
2024-09-12 07:00:00+00:00,134.2692712054839,BUY,5555.364882604542,5518.743563628102
2024-09-12 07:30:00+00:00,135.38907700678467,SELL,5518.743563628102,5513.224820064473
2024-09-13 11:00:00+00:00,142.58499610725286,BUY,5513.224820064473,5676.232592879522
2024-09-13 11:30:00+00:00,141.64364181649333,SELL,5676.232592879522,5670.556360286642
2024-09-14 19:30:00+00:00,139.5008443149452,BUY,5670.556360286642,5698.953380400046
2024-09-14 20:00:00+00:00,138.94741940656823,SELL,5698.953380400046,5693.254427019646
2024-09-16 12:00:00+00:00,153.79080994237103,BUY,5693.254427019646,5746.496762918966
2024-09-16 12:30:00+00:00,154.36286748564694,SELL,5746.496762918966,5740.750266156047
2024-09-20 04:00:00+00:00,171.09349033560483,BUY,5740.750266156047,5655.744348347186
2024-09-20 05:00:00+00:00,171.75440866197263,SELL,5655.744348347186,5668.474769509922
2024-09-20 22:00:00+00:00,157.8828281863617,BUY,5668.474769509922,5666.816260884462
2024-09-20 22:30:00+00:00,158.13536873713366,SELL,5666.816260884462,5661.149444623577
2024-09-21 00:00:00+00:00,153.8493424809053,BUY,5661.149444623577,5604.934074533555
2024-09-21 01:00:00+00:00,152.13784719645201,SELL,5604.934074533555,5585.410334778105
2024-09-22 01:00:00+00:00,153.00327246443348,BUY,5585.410334778105,5542.045003875857
2024-09-22 02:00:00+00:00,154.19126247907852,SELL,5542.045003875857,5573.905548619833
2024-09-22 17:30:00+00:00,156.2765137909841,BUY,5573.905548619833,5587.274693255627
2024-09-22 18:00:00+00:00,156.98533407319795,SELL,5587.274693255627,5581.687418562371
2024-09-22 21:00:00+00:00,148.91921158201134,BUY,5581.687418562371,5552.078292823567
2024-09-22 21:30:00+00:00,149.0866506839975,SELL,5552.078292823567,5546.526214530743
2024-09-23 21:30:00+00:00,139.8143421382599,BUY,5546.526214530743,5561.652308873157
2024-09-23 22:00:00+00:00,141.26452692721315,SELL,5561.652308873157,5556.0906565642845
2024-09-24 01:00:00+00:00,136.82989702981018,BUY,5556.0906565642845,5523.529703461907
2024-09-24 02:00:00+00:00,135.19778632799586,SELL,5523.529703461907,5509.422997723258
2024-09-24 02:30:00+00:00,132.9970801283563,BUY,5509.422997723258,5414.232954377864
2024-09-24 04:00:00+00:00,134.4602891970848,SELL,5414.232954377864,5448.408891651261
2024-09-24 15:00:00+00:00,130.93100197045595,BUY,5448.408891651261,5447.041965680232
2024-09-24 15:30:00+00:00,129.60862886593534,SELL,5447.041965680232,5441.594923714552
2024-09-25 09:00:00+00:00,131.00908043916837,BUY,5441.594923714552,5552.668773543854
2024-09-25 09:30:00+00:00,129.30894044889013,SELL,5552.668773543854,5547.11610477031
2024-09-26 09:30:00+00:00,126.78905213159001,BUY,5547.11610477031,5477.019803097209
2024-09-26 11:00:00+00:00,128.987420608616,SELL,5477.019803097209,5589.459298312733
2024-09-26 21:00:00+00:00,126.92631259685261,BUY,5589.459298312733,5545.748287728244
2024-09-26 22:30:00+00:00,127.30972085052777,SELL,5545.748287728244,5538.665792344409
2024-09-29 11:00:00+00:00,124.66410793041507,BUY,5538.665792344409,5445.476490878877
2024-09-29 12:00:00+00:00,126.75835607749566,SELL,5445.476490878877,5466.8449862435045
2024-09-29 23:30:00+00:00,122.92105954988625,BUY,5466.8449862435045,5527.546100126647
2024-09-30 00:00:00+00:00,122.8168408110751,SELL,5527.546100126647,5522.01855402652
2024-10-02 09:30:00+00:00,139.84142496504802,BUY,5522.01855402652,5566.846719538685
2024-10-02 10:00:00+00:00,141.42268007493956,SELL,5566.846719538685,5561.279872819146
2024-10-03 08:00:00+00:00,145.34277868095066,BUY,5561.279872819146,5575.269245221022
2024-10-03 08:30:00+00:00,147.34880409473016,SELL,5575.269245221022,5569.6939759758
2024-10-04 06:00:00+00:00,146.7886638903343,BUY,5569.6939759758,5476.072357967925
2024-10-04 07:30:00+00:00,146.41074184154817,SELL,5476.072357967925,5482.871987057637
2024-10-04 20:00:00+00:00,148.94883407521934,BUY,5482.871987057637,5562.478147152078
2024-10-04 20:30:00+00:00,148.4276938507203,SELL,5562.478147152078,5556.915669004926
