timestamp,close,side,equity_before,equity_after
2025-07-15 22:48:12.667185+00:00,103.23081562031592,BUY,5000.0,5020.678537928128
2025-07-16 01:18:12.667185+00:00,97.34079716379837,SELL,5020.678537928128,4780.39043255849
2025-07-17 13:48:12.667185+00:00,101.24329695930558,BUY,4780.39043255849,4835.702085004984
2025-07-18 06:48:12.667185+00:00,96.43623836963286,SELL,4835.702085004984,4542.642427249716
2025-07-18 07:18:12.667185+00:00,97.30042932717228,BUY,4542.642427249716,4578.807620127253
2025-07-18 09:48:12.667185+00:00,95.10635366133744,SELL,4578.807620127253,4466.477558766044
2025-07-18 12:48:12.667185+00:00,96.91795056917326,BUY,4466.477558766044,4430.449323240121
2025-07-18 16:48:12.667185+00:00,96.84636993456382,SELL,4430.449323240121,4383.9328650315865
2025-07-18 19:48:12.667185+00:00,99.30499881735774,BUY,4383.9328650315865,4395.68557988915
2025-07-19 11:48:12.667185+00:00,98.16333598682763,SELL,4395.68557988915,4276.312758031386
2025-07-22 02:48:12.667185+00:00,87.24463910995927,BUY,4276.312758031386,4303.868149135118
2025-07-22 12:48:12.667185+00:00,83.67930571793393,SELL,4303.868149135118,4110.220209013994
2025-07-23 10:48:12.667185+00:00,86.01677809563371,BUY,4110.220209013994,4103.560346612684
2025-07-23 19:18:12.667185+00:00,81.9091457134712,SELL,4103.560346612684,3874.906329655654
2025-07-24 00:48:12.667185+00:00,86.22440507759147,BUY,3874.906329655654,3886.6231234535
2025-07-25 03:48:12.667185+00:00,84.95326722648208,SELL,3886.6231234535,3793.7179586860448
2025-07-25 06:18:12.667185+00:00,87.02438094310303,BUY,3793.7179586860448,3743.177947931862
2025-07-25 19:48:12.667185+00:00,83.82723743459239,SELL,3743.177947931862,3652.856906829675
2025-07-27 07:48:12.667185+00:00,82.88938007499455,BUY,3652.856906829675,3589.721785593738
2025-07-27 11:18:12.667185+00:00,80.94513451712203,SELL,3589.721785593738,3571.5629064766836
2025-07-29 08:48:12.667185+00:00,82.353875118662,BUY,3571.5629064766836,3633.832204319707
2025-07-31 14:48:12.667185+00:00,89.83047371382472,SELL,3633.832204319707,3900.2207427170188
2025-08-02 08:18:12.667185+00:00,90.654978560165,BUY,3900.2207427170188,3929.037758163079
2025-08-03 15:48:12.667185+00:00,91.68672066836463,SELL,3929.037758163079,3999.4332928813474
2025-08-03 18:48:12.667185+00:00,93.28951004112214,BUY,3999.4332928813474,4015.0472441523243
2025-08-03 21:18:12.667185+00:00,88.37111047463601,SELL,4015.0472441523243,3826.830794174639
2025-08-07 05:48:12.667185+00:00,79.84804405947628,BUY,3826.830794174639,3876.9857545142895
2025-08-07 09:48:12.667185+00:00,74.82108507428295,SELL,3876.9857545142895,3631.4371801325524
2025-08-07 21:18:12.667185+00:00,79.52341829995173,BUY,3631.4371801325524,3649.7304267044683
