timestamp,equity
2024-08-11 21:00:00+00:00,5000.0
2024-08-11 21:30:00+00:00,5000.0
2024-08-11 22:00:00+00:00,5000.0
2024-08-11 22:30:00+00:00,5000.0
2024-08-11 23:00:00+00:00,5000.0
2024-08-11 23:30:00+00:00,5000.0
2024-08-12 00:00:00+00:00,5000.0
2024-08-12 00:30:00+00:00,5000.0
2024-08-12 01:00:00+00:00,5000.0
2024-08-12 01:30:00+00:00,5000.0
2024-08-12 02:00:00+00:00,5000.0
2024-08-12 02:30:00+00:00,5000.0
2024-08-12 03:00:00+00:00,5000.0
2024-08-12 03:30:00+00:00,5000.0
2024-08-12 04:00:00+00:00,5000.0
2024-08-12 04:30:00+00:00,5000.0
2024-08-12 05:00:00+00:00,5000.0
2024-08-12 05:30:00+00:00,5000.0
2024-08-12 06:00:00+00:00,5000.0
2024-08-12 06:30:00+00:00,5000.0
2024-08-12 07:00:00+00:00,5000.0
2024-08-12 07:30:00+00:00,5000.0
2024-08-12 08:00:00+00:00,5000.0
2024-08-12 08:30:00+00:00,5000.0
2024-08-12 09:00:00+00:00,5000.0
2024-08-12 09:30:00+00:00,5000.0
2024-08-12 10:00:00+00:00,5000.0
2024-08-12 10:30:00+00:00,5000.0
2024-08-12 11:00:00+00:00,5000.0
2024-08-12 11:30:00+00:00,5000.0
2024-08-12 12:00:00+00:00,5000.0
2024-08-12 12:30:00+00:00,5000.0
2024-08-12 13:00:00+00:00,5000.0
2024-08-12 13:30:00+00:00,5000.0
2024-08-12 14:00:00+00:00,5000.0
2024-08-12 14:30:00+00:00,5000.0
2024-08-12 15:00:00+00:00,5000.0
2024-08-12 15:30:00+00:00,5000.0
2024-08-12 16:00:00+00:00,5000.0
2024-08-12 16:30:00+00:00,5000.0
2024-08-12 17:00:00+00:00,5000.0
2024-08-12 17:30:00+00:00,5000.0
2024-08-12 18:00:00+00:00,5000.0
2024-08-12 18:30:00+00:00,5000.0
2024-08-12 19:00:00+00:00,5000.0
2024-08-12 19:30:00+00:00,5000.0
2024-08-12 20:00:00+00:00,5000.0
2024-08-12 20:30:00+00:00,5000.0
2024-08-12 21:00:00+00:00,5000.0
2024-08-12 21:30:00+00:00,5000.0
2024-08-12 22:00:00+00:00,5000.0
2024-08-12 22:30:00+00:00,5000.0
2024-08-12 23:00:00+00:00,5000.0
2024-08-12 23:30:00+00:00,5000.0
2024-08-13 00:00:00+00:00,5000.0
2024-08-13 00:30:00+00:00,5000.0
2024-08-13 01:00:00+00:00,5000.0
2024-08-13 01:30:00+00:00,5000.0
2024-08-13 02:00:00+00:00,5000.0
2024-08-13 02:30:00+00:00,5000.0
2024-08-13 03:00:00+00:00,5000.0
2024-08-13 03:30:00+00:00,5000.0
2024-08-13 04:00:00+00:00,5000.0
2024-08-13 04:30:00+00:00,5000.0
2024-08-13 05:00:00+00:00,5000.0
2024-08-13 05:30:00+00:00,5000.0
2024-08-13 06:00:00+00:00,5000.0
2024-08-13 06:30:00+00:00,5000.0
2024-08-13 07:00:00+00:00,5000.0
2024-08-13 07:30:00+00:00,5000.0
2024-08-13 08:00:00+00:00,5000.0
2024-08-13 08:30:00+00:00,5000.0
2024-08-13 09:00:00+00:00,5000.0
2024-08-13 09:30:00+00:00,5000.0
2024-08-13 10:00:00+00:00,5000.0
2024-08-13 10:30:00+00:00,5000.0
2024-08-13 11:00:00+00:00,5000.0
2024-08-13 11:30:00+00:00,5000.0
2024-08-13 12:00:00+00:00,5000.0
2024-08-13 12:30:00+00:00,5000.0
2024-08-13 13:00:00+00:00,5000.0
2024-08-13 13:30:00+00:00,5000.0
2024-08-13 14:00:00+00:00,5000.0
2024-08-13 14:30:00+00:00,5000.0
2024-08-13 15:00:00+00:00,5000.0
2024-08-13 15:30:00+00:00,5000.0
2024-08-13 16:00:00+00:00,5000.0
2024-08-13 16:30:00+00:00,5000.0
2024-08-13 17:00:00+00:00,5000.0
2024-08-13 17:30:00+00:00,5000.0
2024-08-13 18:00:00+00:00,5000.0
2024-08-13 18:30:00+00:00,5000.0
2024-08-13 19:00:00+00:00,5000.0
2024-08-13 19:30:00+00:00,5000.0
2024-08-13 20:00:00+00:00,5000.0
2024-08-13 20:30:00+00:00,5000.0
2024-08-13 21:00:00+00:00,5000.0
2024-08-13 21:30:00+00:00,5000.0
2024-08-13 22:00:00+00:00,5000.0
