timestamp,drawdown
2024-08-13 00:00:00+00:00,0.0
2024-08-13 00:30:00+00:00,0.0
2024-08-13 01:00:00+00:00,-0.008437039907275845
2024-08-13 01:30:00+00:00,-0.024653103476699134
2024-08-13 02:00:00+00:00,-0.03277153356365092
2024-08-13 02:30:00+00:00,-0.04865234214690106
2024-08-13 03:00:00+00:00,-0.05827694960628904
2024-08-13 03:30:00+00:00,-0.0679481650128505
2024-08-13 04:00:00+00:00,-0.06908237024520725
2024-08-13 04:30:00+00:00,-0.0760303338878704
2024-08-13 05:00:00+00:00,-0.08280477816076437
2024-08-13 05:30:00+00:00,-0.09228834236635886
2024-08-13 06:00:00+00:00,-0.08655926020324911
2024-08-13 06:30:00+00:00,-0.10041500401013459
2024-08-13 07:00:00+00:00,-0.09967161450287332
2024-08-13 07:30:00+00:00,-0.10271831319871205
2024-08-13 08:00:00+00:00,-0.1009739042963802
2024-08-13 08:30:00+00:00,-0.10775866193002226
2024-08-13 09:00:00+00:00,-0.1211609641317406
2024-08-13 09:30:00+00:00,-0.11952026937549953
2024-08-13 10:00:00+00:00,-0.12422169735132049
2024-08-13 10:30:00+00:00,-0.12024101212598015
2024-08-13 11:00:00+00:00,-0.10427189830558559
2024-08-13 11:30:00+00:00,-0.11494692122759587
2024-08-13 12:00:00+00:00,-0.10246753977464251
2024-08-13 12:30:00+00:00,-0.09972779847529667
2024-08-13 13:00:00+00:00,-0.11067403267965747
2024-08-13 13:30:00+00:00,-0.10670462266728165
2024-08-13 14:00:00+00:00,-0.11972424375269375
2024-08-13 14:30:00+00:00,-0.10583504412718014
2024-08-13 15:00:00+00:00,-0.0936768327002302
2024-08-13 15:30:00+00:00,-0.10033808058068461
2024-08-13 16:00:00+00:00,-0.08763582946334614
2024-08-13 16:30:00+00:00,-0.09062907914180895
2024-08-13 17:00:00+00:00,-0.09703067370101615
2024-08-13 17:30:00+00:00,-0.10078032924116753
2024-08-13 18:00:00+00:00,-0.10141321418057359
2024-08-13 18:30:00+00:00,-0.1081214845183609
2024-08-13 19:00:00+00:00,-0.1117713347099587
