timestamp,drawdown
2024-08-12 00:00:00+00:00,0.0
2024-08-12 00:30:00+00:00,0.0
2024-08-12 01:00:00+00:00,0.0
2024-08-12 01:30:00+00:00,0.0
2024-08-12 02:00:00+00:00,0.0
2024-08-12 02:30:00+00:00,0.0
2024-08-12 03:00:00+00:00,0.0
2024-08-12 03:30:00+00:00,0.0
2024-08-12 04:00:00+00:00,0.0
2024-08-12 04:30:00+00:00,0.0
2024-08-12 05:00:00+00:00,0.0
2024-08-12 05:30:00+00:00,0.0
2024-08-12 06:00:00+00:00,0.0
2024-08-12 06:30:00+00:00,0.0
2024-08-12 07:00:00+00:00,0.0
2024-08-12 07:30:00+00:00,0.0
2024-08-12 08:00:00+00:00,0.0
2024-08-12 08:30:00+00:00,0.0
2024-08-12 09:00:00+00:00,0.0
2024-08-12 09:30:00+00:00,0.0
2024-08-12 10:00:00+00:00,0.0
2024-08-12 10:30:00+00:00,0.0
2024-08-12 11:00:00+00:00,0.0
2024-08-12 11:30:00+00:00,0.0
2024-08-12 12:00:00+00:00,0.0
2024-08-12 12:30:00+00:00,0.0
2024-08-12 13:00:00+00:00,0.0
2024-08-12 13:30:00+00:00,0.0
2024-08-12 14:00:00+00:00,0.0
2024-08-12 14:30:00+00:00,0.0
2024-08-12 15:00:00+00:00,0.0
2024-08-12 15:30:00+00:00,-0.006264210983607965
2024-08-12 16:00:00+00:00,0.0
2024-08-12 16:30:00+00:00,-0.006343039812152562
2024-08-12 17:00:00+00:00,0.0
2024-08-12 17:30:00+00:00,0.0
2024-08-12 18:00:00+00:00,0.0
2024-08-12 18:30:00+00:00,0.0
2024-08-12 19:00:00+00:00,0.0
2024-08-12 19:30:00+00:00,-0.01418194497658487
2024-08-12 20:00:00+00:00,-0.03149162055070065
2024-08-12 20:30:00+00:00,-0.04121687142028252
2024-08-12 21:00:00+00:00,-0.038370996220360554
2024-08-12 21:30:00+00:00,-0.026705233964848363
2024-08-12 22:00:00+00:00,-0.034565489608122335
2024-08-12 22:30:00+00:00,-0.03467372739718955
2024-08-12 23:00:00+00:00,-0.03839967168992209
2024-08-12 23:30:00+00:00,-0.0433463030187321
2024-08-13 00:00:00+00:00,-0.04280484790480854
2024-08-13 00:30:00+00:00,-0.052201259859310345
2024-08-13 01:00:00+00:00,-0.04938505586723285
2024-08-13 01:30:00+00:00,-0.06042111463493649
2024-08-13 02:00:00+00:00,-0.06568786428861162
2024-08-13 02:30:00+00:00,-0.049674834921837885
2024-08-13 03:00:00+00:00,-0.03746302751455488
2024-08-13 03:30:00+00:00,-0.038425564487040265
2024-08-13 04:00:00+00:00,-0.038425564487040265
2024-08-13 04:30:00+00:00,-0.038425564487040265
2024-08-13 05:00:00+00:00,-0.038425564487040265
2024-08-13 05:30:00+00:00,-0.038425564487040265
2024-08-13 06:00:00+00:00,-0.038425564487040265
2024-08-13 06:30:00+00:00,-0.04047194589202985
2024-08-13 07:00:00+00:00,-0.0513230010941188
2024-08-13 07:30:00+00:00,-0.038663807021682706
2024-08-13 08:00:00+00:00,-0.04168965657910839
2024-08-13 08:30:00+00:00,-0.042454898590856605
2024-08-13 09:00:00+00:00,-0.04319316396099304
2024-08-13 09:30:00+00:00,-0.025860332444706424
2024-08-13 10:00:00+00:00,-0.031064749051689877
2024-08-13 10:30:00+00:00,-0.03021801261835344
2024-08-13 11:00:00+00:00,-0.023000864480458127
2024-08-13 11:30:00+00:00,-0.024156634074028793
2024-08-13 12:00:00+00:00,-0.02578975824231633
2024-08-13 12:30:00+00:00,-0.012297634311919325
2024-08-13 13:00:00+00:00,-0.0074822432296165475
2024-08-13 13:30:00+00:00,-0.013876059846882227
2024-08-13 14:00:00+00:00,-0.016620210627751764
2024-08-13 14:30:00+00:00,-0.026570585134227942
